timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
14,360.0,126.0,126.0,2,0,0
14,286.0,341.0,341.0,1,0,0
15,286.0,170.0,170.0,1,0,0
12,360.0,194.5,194.5,2,0,0
11,360.0,90.33333333333333,75.0,3,0,0
18,286.0,614.0,614.0,1,0,0
9,360.0,19.0,19.0,1,0,0
17,482.0,38.0,38.0,1,0,0
16,297.0,76.0,76.0,4,0,0
14,297.0,185.42857142857142,76.0,14,0,0
19,297.0,97.0,97.0,3,0,0
18,297.0,76.0,76.0,17,0,0
7,482.0,127.8,134.0,10,0,0
14,482.0,107.0,107.0,14,0,0
16,373.0,191.42857142857142,188.0,7,0,0
8,482.0,134.0,134.0,1,0,0
18,471.0,735.0,735.0,27,0,0
16,471.0,687.0,687.0,1,0,0
7,418.0,335.0,335.0,1,0,0
17,471.0,1149.642857142857,1612.0,14,0,0
7,471.0,222.0,222.0,23,0,0
18,362.0,144.0,144.0,7,0,0
13,286.0,1144.0,1144.0,3,0,0
17,362.0,174.33333333333334,194.0,57,0,0
11,286.0,169.0,169.0,2,0,0
15,362.0,135.0,135.0,1,0,0
14,471.0,187.0,187.0,4,0,0
15,471.0,645.2307692307693,687.0,13,0,0
12,471.0,144.0,144.0,2,0,0
11,471.0,112.0,112.0,13,0,0
8,471.0,391.6666666666667,438.0,9,0,0
9,471.0,187.0,187.0,1,0,0
20,460.0,63.0,63.0,1,0,0
10,407.0,170.0,170.0,2,0,0
7,407.0,32.0,32.0,1,0,0
14,373.0,72.0,72.0,4,0,0
17,460.0,85.0,85.0,2,0,0
14,407.0,78.0,78.0,2,0,0
12,407.0,54.0,54.0,1,0,0
17,407.0,204.0,204.0,2,0,0
16,407.0,163.0,163.0,5,0,0
7,460.0,272.6666666666667,278.0,3,0,0
11,299.0,149.5,149.5,4,0,0
10,299.0,110.0,110.0,4,0,0
17,351.0,120.0,120.0,2,0,0
9,299.0,110.0,110.0,1,0,0
8,299.0,110.0,110.0,2,0,0
13,397.0,88.0,88.0,1,0,0
15,460.0,48.0,48.0,6,0,0
16,397.0,162.0,162.0,1,0,0
17,397.0,303.5,154.0,6,0,0
8,460.0,68.0,68.0,1,0,0
19,397.0,47.0,47.0,1,0,0
15,242.0,1282.0,1282.0,5,0,0
12,362.0,154.83333333333334,132.0,6,0,0
8,362.0,128.2,126.0,5,0,0
7,362.0,101.5,79.5,4,0,0
8,397.0,43.5,43.5,2,0,0
7,397.0,44.0,44.0,2,0,0
10,397.0,40.0,40.0,2,0,0
9,397.0,47.0,47.0,2,0,0
12,397.0,218.25,220.0,4,0,0
14,299.0,96.18181818181819,110.0,11,0,0
13,299.0,68.0,68.0,1,0,0
12,299.0,72.0,72.0,13,0,0
19,299.0,266.1,169.5,10,0,0
17,299.0,207.25,135.0,16,0,0
16,299.0,121.5,110.0,4,0,0
6,469.0,182.0,182.0,2,0,0
11,458.0,94.0,94.0,2,0,0
14,458.0,89.0,89.0,7,0,0
8,458.0,167.0,167.0,1,0,0
7,458.0,98.8,66.0,5,0,0
10,458.0,58.0,58.0,2,0,0
16,458.0,66.0,66.0,4,0,0
13,303.0,260.0,260.0,2,0,0
12,303.0,161.0,161.0,1,0,0
15,303.0,260.0,260.0,1,0,0
8,303.0,210.5,210.5,2,0,0
10,303.0,161.0,161.0,1,0,0
17,303.0,161.0,161.0,2,0,0
16,303.0,260.0,260.0,1,0,0
18,303.0,260.0,260.0,5,0,0
14,447.0,352.0,352.0,1,0,0
13,447.0,337.0,337.0,1,0,0
7,447.0,304.6666666666667,352.0,3,0,0
10,447.0,695.0,695.0,1,0,0
9,447.0,204.0,204.0,2,0,0
17,401.0,728.0,728.0,1,0,0
15,447.0,657.0,657.0,2,0,0
17,447.0,174.0,174.0,1,0,0
12,293.0,389.2,389.0,10,0,0
10,293.0,234.11111111111111,261.0,9,0,0
17,293.0,319.8888888888889,345.0,9,0,0
16,293.0,322.7368421052632,364.0,19,0,0
14,293.0,222.0,222.0,12,0,0
8,401.0,169.0,169.0,1,0,0
9,293.0,220.0,220.0,1,0,0
7,401.0,122.0,122.0,1,0,0
8,293.0,222.0,222.0,2,0,0
7,293.0,54.0,54.0,5,0,0
7,436.0,200.0,200.0,1,0,0
17,229.0,89.0,89.0,5,0,0
8,436.0,219.0,219.0,1,0,0
10,436.0,296.0,296.0,2,0,0
7,303.0,243.0,260.0,5,0,0
15,436.0,395.0,395.0,3,0,0
17,436.0,136.29166666666666,84.0,24,0,0
18,436.0,84.0,84.0,1,0,0
8,327.0,268.0,268.0,2,0,0
7,327.0,226.0,226.0,1,0,0
16,327.0,226.0,226.0,1,0,0
17,327.0,226.0,226.0,2,0,0
15,327.0,226.0,226.0,6,0,0
11,425.0,52.0,52.0,7,0,0
12,425.0,91.66666666666667,52.0,3,0,0
13,391.0,69.0,69.0,1,0,0
14,425.0,52.0,52.0,1,0,0
7,425.0,341.5,341.5,2,0,0
8,425.0,772.0,772.0,1,0,0
18,391.0,197.0,197.0,2,0,0
10,425.0,91.66666666666667,52.0,3,0,0
17,391.0,93.0,93.0,1,0,0
19,425.0,237.5,201.0,4,0,0
19,293.0,123.33333333333333,122.0,15,0,0
18,293.0,301.0,301.0,1,0,0
8,391.0,56.0,56.0,2,0,0
10,391.0,56.0,56.0,3,0,0
17,425.0,358.93333333333334,347.0,75,0,0
18,425.0,442.75,347.0,4,0,0
13,271.0,195.0,195.0,1,0,0
10,414.0,408.0,408.0,1,0,0
8,414.0,137.33333333333334,130.0,3,0,0
7,414.0,71.5,71.5,2,0,0
18,414.0,386.0,386.0,1,0,0
11,305.0,179.33333333333334,53.0,3,0,0
13,305.0,248.0,152.0,13,0,0
8,305.0,126.0,126.0,1,0,0
19,305.0,110.0,110.0,2,0,0
15,305.0,98.0,98.0,7,0,0
17,305.0,92.4,61.0,5,0,0
10,449.0,673.0,673.0,1,0,0
9,449.0,607.0,607.0,1,0,0
12,449.0,489.0,468.0,3,0,0
8,449.0,390.4,490.0,5,0,0
7,449.0,518.0,536.5,4,0,0
18,449.0,234.0,234.0,1,0,0
17,449.0,847.987012987013,1048.0,77,0,0
20,449.0,146.0,146.0,3,0,0
19,449.0,146.0,146.0,2,0,0
7,438.0,351.0,351.0,4,0,0
8,438.0,352.0,352.0,1,0,0
17,438.0,231.33333333333334,236.0,3,0,0
18,438.0,270.0,270.0,1,0,0
13,438.0,145.0,145.0,10,0,0
14,438.0,295.6666666666667,180.0,3,0,0
15,438.0,113.0,113.0,14,0,0
7,427.0,383.75,397.0,4,0,0
17,427.0,570.8888888888889,748.0,9,0,0
13,427.0,174.0,174.0,2,0,0
14,427.0,174.0,174.0,1,0,0
16,427.0,174.5,174.5,2,0,0
