timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
7,360.0,94.0,94.0,1,0,0
16,286.0,54.0,54.0,1,0,0
15,360.0,94.0,94.0,1,0,0
17,286.0,328.0,254.0,4,0,0
14,360.0,126.0,126.0,2,0,0
14,286.0,312.0,312.0,1,0,0
15,286.0,170.0,170.0,1,0,0
12,360.0,141.0,141.0,2,0,0
11,360.0,61.333333333333336,30.0,3,0,0
18,286.0,614.0,614.0,1,0,0
9,360.0,19.0,19.0,1,0,0
17,482.0,39.0,39.0,1,0,0
16,297.0,76.0,76.0,4,0,0
14,297.0,123.0,76.0,14,0,0
19,297.0,97.0,97.0,3,0,0
18,297.0,76.0,76.0,17,0,0
7,482.0,129.23076923076923,134.0,13,0,0
14,482.0,107.0,107.0,15,0,0
16,373.0,191.42857142857142,188.0,7,0,0
8,482.0,134.0,134.0,2,0,0
18,471.0,187.0,187.0,25,0,0
16,471.0,485.5,485.5,2,0,0
7,418.0,335.0,335.0,1,0,0
17,471.0,1420.5,1590.0,16,0,0
7,471.0,222.0,222.0,23,0,0
18,362.0,139.0,139.0,10,0,0
13,286.0,1122.0,1122.0,3,0,0
17,362.0,121.22950819672131,127.0,61,0,0
11,286.0,169.0,169.0,2,0,0
15,362.0,135.0,135.0,1,0,0
14,471.0,187.0,187.0,4,0,0
15,471.0,647.6153846153846,687.0,13,0,0
12,471.0,144.0,144.0,2,0,0
11,471.0,112.0,112.0,13,0,0
8,471.0,431.90909090909093,425.0,11,0,0
9,471.0,187.0,187.0,1,0,0
20,460.0,63.0,63.0,1,0,0
10,407.0,170.0,170.0,2,0,0
7,407.0,32.0,32.0,1,0,0
14,373.0,72.0,72.0,4,0,0
17,460.0,83.0,83.0,2,0,0
14,407.0,88.0,88.0,2,0,0
12,407.0,140.0,140.0,1,0,0
17,407.0,178.0,152.0,4,0,0
16,407.0,163.0,163.0,5,0,0
7,460.0,390.0,408.0,3,0,0
11,299.0,149.5,149.5,4,0,0
10,299.0,110.0,110.0,4,0,0
17,351.0,231.5,231.5,2,0,0
9,299.0,110.0,110.0,1,0,0
8,299.0,110.0,110.0,2,0,0
13,397.0,47.0,47.0,1,0,0
15,460.0,73.0,73.0,5,0,0
12,460.0,63.0,63.0,1,0,0
16,397.0,83.0,83.0,1,0,0
17,397.0,66.75,46.0,4,0,0
19,397.0,114.0,114.0,1,0,0
15,242.0,669.0,669.0,5,0,0
12,362.0,227.16666666666666,214.0,6,0,0
11,362.0,270.0,270.0,7,0,0
8,362.0,127.0,126.0,5,0,0
7,362.0,101.5,79.5,4,0,0
8,397.0,43.5,43.5,2,0,0
7,397.0,44.0,44.0,2,0,0
10,397.0,40.0,40.0,2,0,0
9,397.0,47.0,47.0,2,0,0
12,397.0,169.75,171.5,4,0,0
14,299.0,98.3076923076923,110.0,13,0,0
13,299.0,68.0,68.0,1,0,0
12,299.0,72.0,72.0,13,0,0
19,299.0,374.9,257.0,10,0,0
17,299.0,322.05555555555554,271.0,18,0,0
16,299.0,121.5,110.0,4,0,0
6,469.0,182.0,182.0,2,0,0
11,458.0,94.0,94.0,2,0,0
14,458.0,89.0,89.0,7,0,0
8,458.0,167.0,167.0,2,0,0
7,458.0,76.0,66.0,5,0,0
10,458.0,58.0,58.0,2,0,0
16,458.0,66.0,66.0,4,0,0
13,303.0,260.0,260.0,3,0,0
12,303.0,604.0,604.0,1,0,0
15,303.0,260.0,260.0,1,0,0
8,303.0,210.5,210.5,2,0,0
10,303.0,161.0,161.0,1,0,0
17,303.0,435.5,435.5,2,0,0
16,303.0,260.0,260.0,1,0,0
18,303.0,286.0,260.0,5,0,0
14,447.0,352.0,352.0,1,0,0
13,447.0,337.0,337.0,1,0,0
7,447.0,256.6666666666667,216.0,3,0,0
10,447.0,695.0,695.0,1,0,0
9,447.0,204.0,204.0,2,0,0
17,401.0,502.6666666666667,652.0,3,0,0
15,447.0,695.0,695.0,2,0,0
18,447.0,1052.0,1052.0,1,0,0
17,447.0,174.0,174.0,1,0,0
12,293.0,391.0,391.0,10,0,0
10,293.0,149.88888888888889,154.0,9,0,0
17,293.0,321.8888888888889,333.0,9,0,0
16,293.0,319.45454545454544,374.0,22,0,0
14,293.0,222.0,222.0,12,0,0
8,401.0,169.0,169.0,1,0,0
9,293.0,220.0,220.0,1,0,0
7,401.0,122.0,122.0,1,0,0
8,293.0,719.0,719.0,2,0,0
7,293.0,54.0,54.0,5,0,0
7,436.0,202.0,202.0,1,0,0
17,229.0,93.0,93.0,5,0,0
8,436.0,193.0,193.0,1,0,0
10,436.0,296.0,296.0,2,0,0
7,303.0,266.8,260.0,5,0,0
15,436.0,88.0,88.0,3,0,0
17,436.0,456.05263157894734,109.0,19,0,0
8,327.0,374.6666666666667,226.0,3,0,0
7,327.0,226.0,226.0,1,0,0
16,327.0,226.0,226.0,1,0,0
17,327.0,231.0,231.0,2,0,0
15,327.0,226.0,226.0,6,0,0
11,425.0,52.0,52.0,7,0,0
12,425.0,320.6666666666667,406.0,3,0,0
13,391.0,69.0,69.0,1,0,0
14,425.0,52.0,52.0,1,0,0
7,425.0,341.5,341.5,2,0,0
8,425.0,204.0,204.0,1,0,0
18,391.0,366.0,366.0,2,0,0
10,425.0,91.66666666666667,52.0,3,0,0
17,391.0,93.0,93.0,1,0,0
19,425.0,48.25,47.0,4,0,0
19,293.0,123.33333333333333,122.0,15,0,0
18,293.0,192.0,192.0,1,0,0
8,391.0,56.0,56.0,2,0,0
10,391.0,56.0,56.0,3,0,0
17,425.0,286.34722222222223,374.0,72,0,0
18,425.0,67.4,52.0,5,0,0
13,271.0,195.0,195.0,1,0,0
8,414.0,107.0,107.0,2,0,0
7,414.0,71.5,71.5,2,0,0
18,414.0,72.0,72.0,1,0,0
11,305.0,135.33333333333334,29.0,3,0,0
13,305.0,266.15384615384613,154.0,13,0,0
8,305.0,126.0,126.0,1,0,0
19,305.0,110.0,110.0,2,0,0
15,305.0,98.0,98.0,7,0,0
17,305.0,105.2,61.0,5,0,0
10,449.0,601.0,601.0,1,0,0
9,449.0,234.0,234.0,1,0,0
12,449.0,724.5,530.0,6,0,0
8,449.0,698.8,558.0,5,0,0
7,449.0,470.25,536.5,4,0,0
18,449.0,234.0,234.0,1,0,0
17,449.0,1674.1298701298701,2392.0,77,0,0
20,449.0,286.0,286.0,3,0,0
19,449.0,146.0,146.0,2,0,0
7,438.0,351.0,351.0,3,0,0
8,438.0,351.0,351.0,1,0,0
17,438.0,527.8,391.0,5,0,0
18,438.0,1013.0,1013.0,1,0,0
13,438.0,145.0,145.0,10,0,0
14,438.0,291.6666666666667,180.0,3,0,0
15,438.0,113.0,113.0,15,0,0
7,427.0,412.75,448.5,4,0,0
17,427.0,827.875,1152.0,8,0,0
13,427.0,272.0,272.0,2,0,0
14,427.0,174.0,174.0,1,0,0
16,427.0,174.5,174.5,2,0,0
