time,x,y,expectedMaximumUtility
29188.0,685671.6319955466,4821667.621462863,NaN
29189.0,683039.9925159763,4823797.265496581,NaN
29188.0,685835.7607000965,4819146.248423481,NaN
29193.0,679230.5398491609,4823680.078518491,NaN
29197.0,684336.239777228,4822133.55381223,NaN
29187.0,681913.4526384207,4819323.625287586,NaN
29201.0,684975.5566317323,4820999.784878663,NaN
29206.0,682139.9863686613,4821408.363676142,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29133.0,679356.2955809007,4823092.286075949,NaN
29133.0,684139.7778871536,4818895.626123465,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29138.0,684428.4613476916,4823961.628827766,NaN
29140.0,686074.3328479212,4828028.412040357,NaN
29143.0,685602.4076625393,4823649.358918472,NaN
29153.0,686916.4413352539,4820439.695033641,NaN
29154.0,678308.5230195975,4829030.1635813685,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29156.0,684960.932451144,4821543.770738099,NaN
29160.0,684813.4115301133,4826329.337947385,NaN
29133.0,683422.2903254279,4819069.275803151,NaN
29133.0,683408.1666859004,4819458.671987265,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29208.0,680846.375886838,4824454.509371096,NaN
29158.0,687377.1217752933,4821603.4058265155,NaN
29138.0,680882.6575217509,4823048.576917093,NaN
29160.0,685835.7607000965,4819146.248423481,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29133.0,683408.1666859004,4819458.671987265,NaN
29140.0,686074.3328479212,4828028.412040357,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29208.0,679370.4931292972,4823371.432583125,NaN
29151.0,679306.3729931188,4821992.451285647,NaN
29156.0,681943.427023824,4822476.749969179,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29147.0,684754.2658789195,4828742.562739623,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29166.0,686074.3328479212,4828028.412040357,NaN
29153.0,686916.4413352539,4820439.695033641,NaN
29208.0,680846.375886838,4824454.509371096,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29208.0,684960.932451144,4821543.770738099,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29166.0,686538.7787868246,4819765.556235762,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29140.0,686074.3328479212,4828028.412040357,NaN
29161.0,685067.9380320988,4824578.635877828,NaN
29166.0,686074.3328479212,4828028.412040357,NaN
29169.0,683748.0633655651,4821484.983885901,NaN
29167.0,681120.6046938647,4823660.214626038,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29172.0,686506.8863607107,4823609.1172679,NaN
29166.0,686074.3328479212,4828028.412040357,NaN
29212.0,685882.5318596974,4824298.821267211,NaN
29208.0,680846.375886838,4824454.509371096,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29212.0,678968.1427727904,4823592.002913192,NaN
29213.0,685796.0986293149,4822163.942554811,NaN
29213.0,682201.4838466444,4824498.647759665,NaN
29213.0,680926.009384516,4821433.309925658,NaN
29201.0,684975.5566317323,4820999.784878663,NaN
29214.0,683710.0746136601,4822795.671301586,NaN
29214.0,686105.0160592654,4823597.718570175,NaN
29215.0,682164.488314815,4823694.212542575,NaN
29216.0,682164.488314815,4823694.212542575,NaN
29132.0,686396.6616307617,4822998.771970158,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29132.0,686396.6616307617,4822998.771970158,NaN
29132.0,686396.6616307617,4822998.771970158,NaN
29216.0,682164.488314815,4823694.212542575,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29217.0,679803.9871665332,4823541.658420683,NaN
29215.0,684805.7883301317,4825782.368265357,NaN
29212.0,678968.1427727904,4823592.002913192,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29184.0,684828.6236127045,4825749.574870871,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,683039.9925159763,4823797.265496581,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29139.0,683039.9925159763,4823797.265496581,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29194.0,678485.282489052,4822735.04225132,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29190.0,683299.3399887367,4823055.669433862,NaN
29188.0,685253.1287829612,4819094.0567537965,NaN
29181.0,679141.6143692238,4828111.13395977,NaN
29181.0,679141.6143692238,4828111.13395977,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29181.0,679141.6143692238,4828111.13395977,NaN
29198.0,684949.0360756826,4821946.007974406,NaN
29205.0,686065.7266876432,4819752.799128812,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29185.0,679635.5604789364,4819582.059135532,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29178.0,684937.6500010211,4822314.409510906,NaN
29188.0,685835.7607000965,4819146.248423481,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29188.0,682783.5347094848,4824740.264666176,NaN
29192.0,683624.6775942042,4821306.379649701,NaN
29142.0,681743.3239080678,4821247.474264976,NaN
29191.0,684960.932451144,4821543.770738099,NaN
29142.0,681743.3239080678,4821247.474264976,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29209.0,684694.6037114982,4824568.8154085735,NaN
29206.0,685972.7102893414,4823796.734329306,NaN
29208.0,678679.7188329054,4822815.290404199,NaN
29202.0,683654.1903325599,4824251.690575149,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29154.0,683337.7386867283,4821663.841802082,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29154.0,683337.7386867283,4821663.841802082,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29209.0,678840.6031662337,4823588.226643031,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29177.0,684828.6236127045,4825749.574870871,NaN
29177.0,684828.6236127045,4825749.574870871,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29169.0,681889.9029554575,4819396.582247013,NaN
29211.0,681974.5604845525,4823688.06159691,NaN
29210.0,686979.849603385,4823014.614047505,NaN
29211.0,681974.5604845525,4823688.06159691,NaN
29210.0,686979.849603385,4823014.614047505,NaN
29209.0,680165.4384966036,4820032.740172071,NaN
29139.0,683039.9925159763,4823797.265496581,NaN
29186.0,678840.6031662337,4823588.226643031,NaN
29139.0,681889.9029554575,4819396.582247013,NaN
29219.0,683739.1538468134,4821800.173169592,NaN
29219.0,683582.4812107622,4820299.564101402,NaN
29220.0,682205.521294373,4819476.453630833,NaN
29218.0,684879.1010185855,4824148.133986449,NaN
29221.0,682356.4868771906,4820464.699726562,NaN
29221.0,682356.4868771906,4820464.699726562,NaN
29221.0,682356.4868771906,4820464.699726562,NaN
29224.0,682481.5867605868,4823498.335117966,NaN
29221.0,682807.6139470367,4821855.059147602,NaN
29223.0,684967.8946790429,4821302.71707602,NaN
29224.0,682783.5347094848,4824740.264666176,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29223.0,684967.8946790429,4821302.71707602,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,682559.6315131665,4819718.140366595,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,686227.7757328559,4822993.365242403,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29220.0,678485.282489052,4822735.04225132,NaN
29218.0,685125.0742507516,4824075.858186863,NaN
29224.0,684139.7778871536,4818895.626123465,NaN
29224.0,684139.7778871536,4818895.626123465,NaN
29224.0,685133.6343226174,4823071.375175385,NaN
29221.0,682356.4868771906,4820464.699726562,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29227.0,683157.1689912974,4821864.067056071,NaN
29227.0,682807.6139470367,4821855.059147602,NaN
29229.0,681974.5604845525,4823688.06159691,NaN
29229.0,686396.6616307617,4822998.771970158,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29238.0,682645.6149810444,4824220.724148048,NaN
29239.0,682338.5326265208,4821271.244156283,NaN
29237.0,682709.158181702,4820475.0472924225,NaN
29234.0,684736.6294216397,4820672.272887379,NaN
29238.0,682356.4868771906,4820464.699726562,NaN
29239.0,686534.5215055039,4822725.348498587,NaN
29240.0,682374.4912302302,4822085.31249523,NaN
29235.0,681756.0159412583,4820848.4152462855,NaN
29240.0,683971.931659109,4823463.077554494,NaN
29240.0,681625.4832550462,4820443.891118225,NaN
29241.0,682356.4868771906,4820464.699726562,NaN
29233.0,681756.0159412583,4820848.4152462855,NaN
29241.0,682356.4868771906,4820464.699726562,NaN
29241.0,682356.4868771906,4820464.699726562,NaN
29241.0,682356.4868771906,4820464.699726562,NaN
29244.0,686509.6077304047,4818933.543361227,NaN
29244.0,682523.609779068,4823928.287596481,NaN
29245.0,683129.0723956869,4820284.060474737,NaN
29242.0,682021.068088776,4823983.500618396,NaN
29245.0,683129.0723956869,4820284.060474737,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29246.0,681756.0159412583,4820848.4152462855,NaN
29245.0,683129.0723956869,4820284.060474737,NaN
29249.0,684654.7465805315,4824115.351595581,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29250.0,680901.2975470694,4822241.953185663,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29250.0,679165.610320064,4827336.373856309,NaN
29250.0,684849.3083638651,4825188.380238553,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29249.0,679356.2955809007,4823092.286075949,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29254.0,680582.3521725871,4820414.726338951,NaN
29254.0,686189.4546322117,4822450.980896948,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29254.0,686189.4546322117,4822450.980896948,NaN
29258.0,678494.3502290589,4828431.628061509,NaN
29257.0,681735.6472159767,4821458.968699055,NaN
29255.0,679165.1191300835,4829052.956734832,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29258.0,686223.9696605584,4822082.651015852,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29260.0,687251.0540992626,4825223.657088486,NaN
29250.0,678473.6120394191,4823509.827893091,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29261.0,680926.009384516,4821433.309925658,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29261.0,681135.0494010687,4821237.223927288,NaN
29261.0,681657.1813634345,4824165.382241249,NaN
29262.0,679356.2955809007,4823092.286075949,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29262.0,682139.9863686613,4821408.363676142,NaN
29264.0,684135.853664889,4823334.92118015,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29265.0,682783.5347094848,4824740.264666176,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29267.0,681500.5658504588,4822464.674804393,NaN
29267.0,683234.1938703556,4825358.764754224,NaN
29267.0,683774.3968930254,4820652.302609896,NaN
29271.0,681956.9059169178,4820859.81647663,NaN
29273.0,684813.4115301133,4826329.337947385,NaN
29268.0,681980.4053416636,4825113.2556226915,NaN
29275.0,684918.5437453648,4830214.115460344,NaN
29275.0,684754.2658789195,4828742.562739623,NaN
29275.0,684918.5437453648,4830214.115460344,NaN
29268.0,681980.4053416636,4825113.2556226915,NaN
29271.0,682481.5867605868,4823498.335117966,NaN
29275.0,684754.2658789195,4828742.562739623,NaN
29275.0,684918.5437453648,4830214.115460344,NaN
29275.0,684754.2658789195,4828742.562739623,NaN
29276.0,683483.6347011551,4823955.429341654,NaN
29268.0,681980.4053416636,4825113.2556226915,NaN
29275.0,684754.2658789195,4828742.562739623,NaN
29275.0,684918.5437453648,4830214.115460344,NaN
29275.0,682210.1675273848,4824207.560477318,NaN
29271.0,686265.9014029677,4823916.525085444,NaN
29228.0,681688.0115868263,4823019.298074558,NaN
29229.0,680852.4346438486,4824246.3831368,NaN
29239.0,684967.8946790429,4821302.71707602,NaN
29263.0,682645.356325957,4822897.079119822,NaN
29259.0,681829.7982241575,4823683.269055737,NaN
29263.0,682645.356325957,4822897.079119822,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29274.0,681781.6697679684,4820077.513240828,NaN
29274.0,684856.7522671391,4824986.318161508,NaN
29271.0,681691.6480220475,4822879.332093781,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29255.0,682191.6162833526,4819873.773560673,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29227.0,681490.6563299996,4822866.615996604,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29160.0,678308.5230195975,4829030.1635813685,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29227.0,687155.8658549336,4823019.228100281,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29234.0,682870.8451659793,4823937.290428828,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29260.0,683773.8145455291,4823458.176437698,NaN
29265.0,679165.1191300835,4829052.956734832,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29260.0,686893.3054574518,4824629.628613267,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29231.0,679361.5769072673,4825047.869598151,NaN
29275.0,684754.2658789195,4828742.562739623,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29231.0,679284.4546896154,4825109.116174788,NaN
29280.0,683739.1538468134,4821800.173169592,NaN
29280.0,686097.3908736203,4825901.111045109,NaN
29280.0,684828.6236127045,4825749.574870871,NaN
29279.0,681688.0115868263,4823019.298074558,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29280.0,684828.6236127045,4825749.574870871,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29283.0,684127.0805981694,4822357.472386112,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29280.0,684828.6236127045,4825749.574870871,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29284.0,686916.4413352539,4820439.695033641,NaN
29285.0,680380.1202056275,4819603.876209073,NaN
29285.0,680174.6868328677,4819732.747678868,NaN
29285.0,681844.7055848049,4823906.030292502,NaN
29285.0,680380.1202056275,4819603.876209073,NaN
29285.0,680380.1202056275,4819603.876209073,NaN
29285.0,680380.1202056275,4819603.876209073,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,680174.6868328677,4819732.747678868,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29292.0,684336.239777228,4822133.55381223,NaN
29285.0,680174.6868328677,4819732.747678868,NaN
29292.0,684937.6500010211,4822314.409510906,NaN
29292.0,681294.2997196976,4825726.4806803595,NaN
29287.0,685720.4178389749,4823789.763225071,NaN
29288.0,681905.0738029671,4825297.170797607,NaN
29288.0,682869.2397011848,4823791.845791235,NaN
29292.0,681294.2997196976,4825726.4806803595,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29296.0,679360.0775718717,4827089.420409601,NaN
29288.0,682869.2397011848,4823791.845791235,NaN
29288.0,679306.3729931188,4821992.451285647,NaN
29296.0,679360.0775718717,4827089.420409601,NaN
29292.0,679356.2955809007,4823092.286075949,NaN
29296.0,679360.0775718717,4827089.420409601,NaN
29296.0,679360.0775718717,4827089.420409601,NaN
29296.0,685003.0245544363,4819932.127697883,NaN
29294.0,684975.5566317323,4820999.784878663,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29296.0,684336.9683444614,4824986.792607126,NaN
29296.0,679360.0775718717,4827089.420409601,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29297.0,684148.1937014271,4826972.4008614365,NaN
29292.0,681294.2997196976,4825726.4806803595,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29294.0,684975.5566317323,4820999.784878663,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29294.0,684975.5566317323,4820999.784878663,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29302.0,684693.1037784384,4820445.009156427,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29285.0,678489.1158481386,4822575.250401819,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29304.0,682539.8259729412,4821458.796790841,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29304.0,682539.8259729412,4821458.796790841,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29304.0,685091.7063993955,4823772.367787572,NaN
29305.0,678836.4752522972,4828439.799312925,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
29290.0,678840.6031662337,4823588.226643031,NaN
29287.0,687441.0697156058,4822228.139518147,NaN
